linux,edge,browsing,4331,60,1321,125.9231124,152.9109959,260,64,92,1676,72,843,80,272,367,8.47,2519,58.16,95,2.2,5,0.12,8,0.18,61,1.41
linux,edge,browsing,4111,60,1321,111.8864023,114.6707087,201,64,92,2414,80,542,72,188,646,15.71,2602,63.29,128,3.11,2,0.05,9,0.22,19,0.46
linux,edge,browsing,2006,60,1321,296.9152542,439.477269,159,64,72,761,1298,202,60,146,264,13.16,866,43.17,14,0.7,0,0,13,0.65,14,0.7
linux,edge,browsing,2978,60,1321,130.9603761,198.2479939,157,64,72,1722,101,208,60,165,295,9.91,1838,61.72,252,8.46,4,0.13,17,0.57,14,0.47
linux,edge,browsing,1669,60,1321,187.2294787,323.9562852,130,64,72,739,92,239,60,146,240,14.38,978,58.6,6,0.36,1,0.06,9,0.54,2,0.12
linux,edge,browsing,917,60,1321,143.5081788,254.7027287,68,64,72,534,84,67,60,48,71,7.74,571,62.27,3,0.33,0,0,2,0.22,3,0.33
linux,edge,browsing,1539,60,1321,156.8187135,216.29175,193,64,72,491,92,245,101,105,48,3.12,736,47.82,150,9.74,1,0.06,1,0.06,4,0.26
linux,edge,browsing,7352,60,1321,113.6181991,125.5565138,294,64,72,2256,92,1931,80,833,945,12.85,4187,56.95,255,3.47,18,0.24,5,0.07,42,0.57
linux,edge,browsing,2189,60,1321,134.1717679,155.7021078,218,64,80,493,92,360,72,267,534,24.39,627,28.64,237,10.83,6,0.27,4,0.18,5,0.23
linux,edge,browsing,2666,60,1321,131.4651163,160.9933149,213,64,92,1027,101,242,80,222,298,11.18,1234,46.29,345,12.95,5,0.19,5,0.19,15,0.56
linux,edge,browsing,3990,60,1321,227.5210526,357.1172949,296,64,72,1709,1321,284,101,197,248,6.22,1790,44.86,311,7.79,6,0.15,9,0.23,57,1.43
linux,edge,browsing,4232,60,1321,179.5912098,300.3602125,200,64,92,1903,72,862,104,347,228,5.39,2765,65.34,156,3.69,2,0.05,6,0.14,21,0.5
linux,edge,browsing,4548,60,1321,145.3223395,219.4840022,267,64,72,1471,92,1460,101,269,223,4.9,2931,64.45,363,7.97,6,0.13,9,0.2,40,0.88
linux,edge,browsing,1683,60,1321,379.9952466,496.3074704,182,64,72,633,1321,314,92,270,26,1.54,903,53.65,1,0.06,2,0.12,0,0,0,0
linux,edge,browsing,4736,60,1321,163.4075169,245.042904,345,64,72,1020,60,801,80,372,1173,24.77,1338,28.25,501,10.57,4,0.08,26,0.55,46,0.97
